1	4.038040
3	14.854440
5	25.955333
5	26.803990
7	39.347430
9	52.110570
10	58.733333
11	66.295970
13	79.298730
15	93.175667
15	93.634100
17	107.749820
19	119.709330
20	126.949000
21	132.752020
23	147.406750
25	161.058667
25	161.811730
27	177.250580
29	193.822170
30	203.483667
31	211.636420
33	228.826850
35	235.926667
35	237.646590
37	245.178840
39	253.599210
40	258.060667
45	272.866667
50	289.671667
55	301.149333
60	310.468000
65	326.274333
70	331.597667
75	339.251667
80	340.082333
85	347.904333
90	352.892333
95	354.890000
100	360.381333
105	361.710333
110	366.540000
115	366.870000
120	367.203333
125	368.202333
130	374.024667
135	373.857667
140	372.359667
145	374.189000
150	371.195000
155	374.688333
160	379.348667
165	378.017000
170	376.019667
175	380.347000
180	379.347667
185	378.183000
190	378.018000
195	377.184333
200	376.686667
205	382.177000
210	378.516333
215	375.189000
220	381.512000
225	375.355000
230	381.678000
235	381.344667
240	382.343333
245	381.179333
250	382.509333
255	377.518333
260	371.361333
265	379.014667
270	380.679333
275	389.330333
280	378.516667
285	383.175667
290	376.686667
295	378.683333
300	380.846000
305	378.850000
310	377.019667
315	374.858000
320	378.183667
325	381.012000
330	379.513667
335	379.016000
340	381.511667
345	381.012000
350	377.352333
355	376.685333
360	380.512333
365	378.017667
370	383.009333
375	378.682000
380	378.184333
385	378.183667
390	383.008667
395	383.009333
400	377.351667
405	380.679333
410	375.688667
415	380.014667
420	374.356667
425	383.008000
430	381.843667
435	378.516667
440	377.351333
445	378.349333
450	379.847333
455	379.182000
460	378.349667
465	379.847333
470	377.019000
475	381.179000
480	377.351667
485	378.517000
490	381.012333
495	377.851000
500	376.852667
1000	410.294000
1500	409.132000
2000	406.637333
2500	407.132667
3000	418.114667
3500	403.974667
4000	405.804667
4500	409.795667
5000	405.304333
5500	403.307667
6000	406.471000
6500	405.470000
7000	406.967000
7500	406.967333
8000	410.460667
8500	406.135667
9000	407.633667
9500	408.797000
10000	407.633333
11000	408.796667
12000	404.472000
13000	407.632333
14000	406.136667
15000	409.463333
16000	409.629333
17000	412.126333
18000	405.970000
19000	404.139333
20000	410.961000
